ID_REF,G3.2_0ISO_1,G3.2_0ISO_2,G3.2_0ISO_3,G3.2_5ISO_1,G3.2_5ISO_2,G3.2_5ISO_3
4231_105,5.0898,4.9632,4.9555,5.0368,4.9665,4.9755
4232_1390,6.4547,6.5177,6.4507,6.4045,6.4851,6.5042
4233_2725,4.4326,4.5056,4.4081,4.5489,4.4622,4.4284
4234_406,5.3859,5.7289,5.7767,6.4800,6.2967,6.2808
4235_1152,5.9672,5.8524,5.7627,6.4821,6.2973,6.2822
4236_297,5.5550,5.8511,5.7522,5.9071,5.9122,5.9207
4237_1233,5.8088,5.7321,5.7265,6.3364,6.2214,6.2576
4238_1117,7.6757,7.6223,7.5334,7.3659,7.3543,7.2908
4239_3175,7.2162,7.1597,6.9893,7.0521,7.0704,7.0056
423_870,8.6985,8.8190,8.7015,8.8752,8.8343,8.8888
4240_732,7.4687,7.5539,7.4512,7.2141,7.1746,7.2427
4241_754,7.5674,7.7124,7.6362,7.4212,7.6221,7.5872
4242_110,6.3937,6.3772,6.1577,6.2624,6.1976,6.1926
4243_1899,4.4722,4.3623,4.2684,4.4174,4.4799,4.3436
4244_1050,6.8014,6.9115,6.7560,6.8701,6.7927,6.6004
4245_1104,5.5481,5.4431,5.3442,5.4661,5.4580,5.4608
4246_833,4.4469,4.4010,4.1949,4.6630,4.6080,4.5060
4247_400,4.9055,4.6750,4.5773,4.9826,4.8087,4.8927
4248_2022,5.2237,5.2941,5.2114,5.4061,5.4037,5.2317
4249_449,7.6218,7.9241,7.8084,8.0307,8.0215,8.0234
424_579,9.0800,9.0739,8.9750,9.0601,8.9582,8.9672
4250_672,6.7260,6.9516,6.9470,7.1444,7.0793,7.1105
4251_212,6.1260,6.2190,6.1279,6.3522,6.2206,6.2306
4252_423,4.6138,4.6518,4.6320,4.5737,4.6901,4.6046
4253_475,4.2764,4.3013,4.1671,4.5433,4.1974,4.2920
4254_680,4.0485,4.0021,3.9183,3.9728,3.9066,4.0564
4255_371,5.6425,5.2791,5.3702,5.5836,5.4401,5.3696
4256_646,7.1232,7.7477,7.1053,5.8774,6.0550,6.0847
4257_157,4.0325,4.8302,4.1361,3.7822,3.8467,3.9855
4258_764,7.7865,7.8780,7.6884,7.7785,7.8508,7.8456
4259_366,7.2165,7.5435,7.4050,7.6269,7.4454,7.5399
425_1187,8.5778,8.6559,8.6658,8.8449,8.9514,9.0466
4260_95,7.0764,7.0995,7.0599,7.2625,7.1529,7.2029
4261_402,7.2691,7.3998,7.3240,7.3688,7.4085,7.3365
4262_708,7.0817,7.3600,7.2182,7.4467,7.4627,7.4282
4263_188,7.1291,7.2933,7.0959,6.2158,6.1669,6.2852
4264_117,7.7452,7.9456,7.7614,6.5803,6.6442,6.7877
4265_717,7.2218,7.1385,7.0730,6.9713,6.8532,6.9055
4266_325,7.1284,7.1162,7.0587,6.7422,6.9756,6.8876
4267_802,5.4919,5.3825,5.2457,5.6074,5.4227,5.4464
4268_1325,4.2274,4.1726,4.2016,4.3225,4.1781,4.2944
4269_631,6.3888,6.0543,5.8809,5.6693,5.7974,5.8048
426_2264,7.3209,7.0829,6.9690,7.3194,7.2683,7.4151
4270_1272,6.2366,5.7070,5.6530,5.7962,5.6544,5.6375
4271_749,6.9898,7.0139,6.9310,6.8692,6.9391,7.0258
4272_652,6.6731,6.5243,6.5172,7.0024,6.9310,7.0609
4273_931,5.1837,5.2633,5.1534,5.1339,5.2827,5.2306
4274_281,7.0342,6.9329,6.7899,6.8639,6.9371,6.8051
4275_34,7.0724,6.9791,6.9354,6.7540,6.7449,6.7076
4276_746,6.6333,6.6270,6.6551,6.5576,6.3763,6.3365
4277_1046,7.8694,8.0258,7.9417,7.4039,7.5839,7.5331
4278_1064,6.7725,7.0002,6.9633,6.6572,6.7514,6.7715
4279_1190,8.1395,8.1610,8.0679,7.6609,8.0382,7.9965
427_127,10.3819,10.3594,10.2654,10.1845,10.1965,10.2961
4280_1812,6.4073,6.4798,6.3300,6.4199,6.5087,6.3992
4281_167,6.6806,6.7859,6.7585,6.8388,7.0786,7.0001
4282_62,6.2971,6.5965,6.3725,6.5369,6.5972,6.5580
4283_450,7.9822,8.1874,8.1375,8.1024,8.0323,8.0411
4284_464,7.9362,7.9196,7.7597,7.8073,7.7897,7.7745
4285_8,8.0851,8.2322,7.9994,7.7847,7.6941,7.7161
4286_565,5.3257,5.1872,5.1761,5.4852,5.0889,5.0109
4287_1045,5.4363,5.6237,5.5151,5.4840,5.3176,5.2912
4288_1159,6.1282,6.0185,5.8726,5.9017,5.9070,5.6729
4289_339,8.7033,8.0726,8.0450,7.7799,7.7510,7.8842
428_1492,9.1798,9.2184,9.0605,8.8632,9.0726,9.0561
4290_47,4.5876,4.4586,4.3666,4.5646,4.4739,4.4437
4291_570,6.1578,6.1396,6.0244,6.0815,6.0370,5.9839
429_253,6.4912,6.3726,6.3772,6.0993,6.0654,6.0899
42_139,4.4666,4.3402,4.4555,4.5058,4.5078,4.7715
430_90,6.6620,6.6993,6.6198,6.0998,6.0259,6.0252
431_576,7.9247,8.0305,8.0041,8.2295,8.2617,8.2036
432_1468,4.4544,4.3084,4.1727,4.4124,4.3522,4.4163
433_573,5.5823,5.7575,5.6129,5.5838,5.4145,5.3817
434_411,5.3402,5.4857,5.2589,5.6987,5.5729,5.5216
435_1662,5.6814,5.7839,5.6691,5.8014,5.7981,5.8707
436_1136,5.8093,5.6448,5.5972,5.8114,5.8235,5.7884
437_189,4.6078,4.4384,4.4651,4.6338,4.2439,4.1513
438_736,5.7619,5.8142,5.6350,5.6458,5.5682,5.5835
439_695,6.9638,6.6818,6.7163,6.4302,6.4099,6.5102
43_1114,4.8905,4.7411,4.6892,5.3532,4.7570,4.8989
440_528,6.1551,6.0639,5.8535,5.6802,5.5268,5.6256
441_333,6.6352,6.6113,6.5433,6.2150,6.3302,6.3720
442_240,4.3954,4.4742,4.5543,4.4086,4.3865,4.3909
443_1145,5.1081,4.8700,4.8872,5.3402,5.2093,5.0903
444_278,5.9176,6.4961,5.9388,6.9788,7.0312,6.8266
445_463,5.2992,5.1247,4.9239,5.9310,5.6758,5.7106
446_25,7.3711,7.8046,7.7424,8.4326,8.3840,8.2062
447_326,8.0600,8.4901,8.3659,8.9024,9.0114,8.9090
448_2617,7.8922,7.9537,7.7612,8.4156,8.2823,8.4578
449_891,7.3389,7.4179,7.2878,7.9009,7.8441,7.7530
44_425,5.3321,5.3163,5.1417,5.2291,5.1277,5.0404
450_564,5.4532,5.5077,5.4488,6.7791,6.6609,6.6214
451_3290,7.1065,6.9617,6.9453,7.1000,7.1203,7.1318
452_48,6.8243,7.0397,6.8844,6.7894,6.8242,6.8011
453_114,6.2220,6.1231,6.0040,6.2671,6.0427,5.9501
454_295,7.4377,7.9796,7.5260,7.0522,7.0975,7.2073
455_390,7.2690,7.7738,7.6338,7.5572,7.6077,7.6660
456_992,7.7037,7.8844,7.8528,8.0066,7.9593,7.9108
457_106,8.6248,8.6528,8.6452,8.8110,8.8471,8.8766
458_459,8.0119,7.9114,7.7978,8.4545,8.3526,8.3439
459_1514,6.8337,6.7656,7.0107,7.0751,7.2348,7.1974
45_1786,5.2744,5.3041,5.4206,5.1645,5.4353,5.3740
460_557,8.8586,9.0371,9.0700,9.0454,9.0716,9.0173
461_333,6.4678,6.5168,6.3731,6.3548,6.4171,6.4148
462_655,5.0496,5.3969,5.2535,5.0350,5.3278,5.1466
463_1182,6.7530,6.8971,6.6808,7.0083,7.0514,7.0624
464_1451,7.6535,7.4966,7.7507,7.7437,7.8821,7.8198
465_1176,6.9197,6.8557,6.8088,7.4527,7.2625,7.3576
466_1409,6.6914,6.6710,6.6505,6.4222,6.4315,6.4049
467_32,7.1214,7.1285,7.1409,6.9917,6.9200,6.9033
468_620,6.1688,6.3028,6.2370,6.2226,6.1269,6.0839
469_265,8.5791,8.6580,8.6795,8.4294,8.5186,8.5217
46_384,6.9773,7.4738,7.3622,7.3677,7.3787,7.4070
470_2381,8.9658,9.4968,9.0728,7.8232,7.9521,7.8650
471_280,4.8890,4.7788,4.6948,4.6317,4.4188,4.5018
472_1179,5.3169,5.5854,5.5042,4.9407,5.2619,5.0580
473_363,6.3944,6.4438,6.3606,5.9929,6.2707,6.2222
474_283,7.0592,6.8946,6.9437,6.8525,6.8470,6.8488
475_239,6.2502,6.0317,5.9880,5.9274,5.9565,5.9186
476_576,6.6896,6.6505,6.5225,6.5487,6.5541,6.6681
477_633,6.5127,6.7023,6.6155,6.6997,6.6588,6.6778
478_507,7.7615,7.6481,7.5893,7.9115,7.7452,7.7650
479_563,6.2019,5.9384,5.7947,5.9474,5.6387,5.5782
47_541,7.5830,7.7400,7.6214,7.9036,7.8604,7.7947
480_506,5.9143,6.1577,6.0440,5.8271,5.8474,5.8209
481_393,6.7491,6.9707,6.7800,6.6775,6.8454,6.7938
482_2255,6.3658,6.4361,6.3104,6.3088,6.4050,6.3416
483_4236,6.7309,6.9363,6.9277,6.4872,6.3980,6.3684
484_268,6.3670,6.5933,6.3979,6.1360,6.1222,6.3411
485_599,4.2949,4.7673,4.6651,4.6550,4.6171,4.6133
486_292,5.2433,4.9147,4.8693,5.2278,4.8534,5.0146
488_378,6.1739,6.1525,6.0245,6.1459,6.0687,6.0322
489_974,5.6853,5.8960,5.7381,6.3221,6.3474,6.3714
48_74,8.1847,8.3166,8.1920,8.2885,8.2749,8.2482
490_831,4.5890,4.6737,4.5589,5.0330,4.6397,4.8427
491_348,4.8412,4.7830,4.5573,4.7524,4.6711,4.6768
492_607,7.6070,7.6713,7.5943,7.4825,7.5700,7.6580
493_1369,4.5168,4.5658,4.4399,4.7072,4.4230,4.5205
494_577,4.1909,4.4272,4.2655,4.0492,4.1808,4.1949
495_611,5.7920,5.3672,5.3555,5.4709,5.4736,5.5571
496_1308,3.8627,3.7470,3.8158,3.8847,3.9830,3.8898
497_1040,4.8811,4.8980,4.8122,5.0735,4.9718,4.8379
498_1106,4.2262,4.0902,4.1010,4.1599,4.0935,4.2207
499_1052,4.7592,4.5672,4.6098,4.5562,4.4634,4.5544
49_738,7.7489,7.9715,7.8502,8.0297,7.9899,7.9734
4_232,6.2517,6.2065,6.1358,6.2943,6.2636,6.3155
500_605,5.3443,5.4577,5.4013,5.3376,5.1247,5.3201
501_894,5.7991,5.8851,5.9233,5.4999,5.7218,5.7679
502_518,4.2699,3.8342,3.7591,3.8774,3.8871,4.0351
503_1316,4.7476,4.3963,4.3096,4.7405,4.6809,4.7109
504_673,4.3647,4.2967,4.2926,4.2186,4.0827,4.0653
505_578,4.2910,4.3142,4.2650,4.2488,4.2598,4.1077
506_575,5.2429,5.1076,5.0067,4.9242,5.0839,5.1554
507_747,7.1612,7.2038,7.1046,7.2126,7.2827,7.2682
508_291,8.3188,8.7063,8.7429,8.9337,8.7456,8.7215
509_219,7.9813,8.1712,8.1549,8.2803,8.1547,8.1095
50_656,7.3593,7.4751,7.3067,7.5046,7.3572,7.3681
510_449,9.0608,9.2333,9.2863,9.2521,9.3753,9.3803
511_1137,7.8418,7.8372,7.8485,8.0565,8.1209,8.0680
512_462,6.0325,6.1081,5.8818,5.8546,5.8704,5.8373
513_34,7.8926,7.8272,8.0085,8.1920,8.3489,8.2616
514_124,7.0962,7.0722,7.0714,7.5581,7.4026,7.3415
515_376,4.2065,4.1670,4.1294,4.1527,4.1652,4.0027
516_572,4.4345,4.0894,4.0873,4.5789,4.4168,4.3695
517_2180,4.8881,4.9511,4.7855,4.9301,4.8381,4.7677
518_692,3.9350,3.9236,3.5768,3.8037,3.8371,3.8216
519_123,4.2089,4.2888,4.3752,4.0474,4.3463,4.2897
51_1122,8.9023,8.9007,8.7739,8.8594,8.7379,8.6829
520_163,4.5587,4.4491,4.3784,4.5385,4.2867,4.4207
521_900,5.9706,5.9137,5.7702,5.7169,5.6692,5.7042
522_71,6.1795,6.2029,6.0888,6.0629,5.9641,6.0336
523_234,7.3096,7.0412,7.1263,7.5023,7.4755,7.5117
524_41,4.7834,4.7345,4.6851,4.7430,4.7192,4.6576
525_84,4.7971,4.9626,5.0999,5.0835,5.1105,5.0830
528_204,6.7316,7.0457,7.0268,7.0436,7.1055,7.1327
529_820,4.2330,4.2883,4.1599,4.2628,4.1231,4.3807
52_2122,8.1122,7.9517,7.9121,7.8440,7.7579,7.7835
530_293,4.9202,4.9357,4.9167,4.8636,5.0404,4.9509
531_689,6.1520,6.0893,6.0093,5.9117,5.8410,5.8692
532_6,10.6184,10.6651,10.6761,10.6544,10.6595,10.6764
533_386,4.3524,4.1259,4.0902,4.1743,3.9849,4.1121
534_63,4.0725,3.7381,3.7831,4.0434,3.8569,3.7719
535_237,4.4802,4.5787,4.5744,4.6862,4.6420,4.7046
536_282,4.1006,3.9331,3.8501,3.8839,3.8861,3.8679
537_96,3.5315,3.6729,3.9837,3.4954,3.9387,3.7172
538_40,4.9868,4.9350,4.8386,4.8977,4.8833,5.1236
539_978,8.1334,7.8805,7.8312,8.0663,8.0316,8.1365
53_363,7.5462,7.8306,7.7686,7.9753,7.9049,7.9418
541_142,5.9482,5.7788,5.7857,5.8994,5.5937,5.5768
542_362,5.2469,5.3819,5.4065,5.1367,5.3386,5.3161
543_12,4.7117,5.1387,4.8935,5.0284,4.7869,4.7471
544_50,5.0820,4.9920,4.8530,4.9845,4.7172,4.7205
545_88,6.9696,7.0408,7.1046,6.7666,6.6167,6.6397
546_283,3.7463,3.5543,3.5709,3.5709,3.7253,3.7187
547_134,5.9477,5.5956,5.7376,5.7959,5.5593,5.6885
548_29,5.5264,4.7809,4.9664,5.3710,5.2618,5.2328
549_501,5.0865,5.2497,5.0990,4.9661,5.0971,4.9819
54_537,6.2759,6.4743,6.5584,6.4093,6.4182,6.4345
550_264,5.0583,4.8133,4.9009,5.1757,5.0427,5.0522
551_279,4.8781,5.0099,4.9328,4.9162,4.8431,4.8107
552_555,5.1133,5.1087,5.1776,5.1578,5.1549,4.9465
553_10,4.0848,3.7143,3.7752,3.4962,3.7970,3.7853
554_247,4.4785,4.5628,4.5921,4.7129,4.6573,4.5078
555_632,8.0145,7.9206,8.1822,8.2721,8.2754,8.3764
556_564,3.8800,4.0646,3.8081,3.9933,4.0824,3.9093
557_531,4.6777,4.9522,4.9350,4.7768,4.9088,5.0086
558_2712,4.5537,4.6396,4.4760,4.7097,4.6471,4.5750
559_2008,4.9137,5.0176,4.8500,5.0688,5.0837,4.9887
55_97,7.1611,6.9719,7.0301,6.9278,7.0422,7.0542
560_823,5.0680,5.4051,5.1705,5.9231,5.8082,5.7801
561_386,7.4527,7.5734,7.2849,7.4578,7.5599,7.5270
562_1098,4.4566,5.7777,4.8806,6.1748,6.3118,6.5982
563_228,4.9838,5.9624,5.3384,6.5349,6.7986,7.0712
564_815,4.2065,4.6863,4.3898,5.1010,5.0099,5.1392
565_2860,5.4427,5.7596,5.4030,6.2989,6.1001,6.3775
566_884,7.1358,7.0794,7.1074,7.0247,6.7880,6.7844
567_1111,6.7220,6.8296,6.7598,6.8919,6.9172,7.0364
568_416,7.4602,7.3057,7.3180,7.7149,7.6452,7.6432
569_289,6.3969,6.5289,6.5609,6.0674,6.4140,6.4099
56_2618,6.1288,6.1269,6.1580,6.2601,6.1977,6.2736
570_1,6.2415,6.2482,6.2921,6.3906,6.2806,6.1998
571_605,5.2197,5.1751,4.9023,4.6969,4.5517,4.4461
572_31,5.4196,5.5528,5.6274,5.2681,5.4303,5.3541
574_372,5.9673,5.6423,5.4888,5.2853,5.0723,5.1901
575_2071,8.3221,8.3728,7.9000,5.5656,5.9120,6.0216
576_582,6.4585,6.8605,5.8190,5.1924,5.0113,5.2168
577_164,6.4357,6.8623,5.7880,4.6799,4.7138,4.8139
578_3249,6.0383,6.4535,5.4670,4.3113,4.4716,4.3984
579_703,4.8623,4.6811,4.6953,4.9660,4.8635,4.9729
57_2016,5.9401,5.7474,5.5450,6.1022,5.8558,5.8999
580_401,7.2043,7.5853,6.9222,5.8724,5.9807,6.0837
581_879,6.7139,6.8661,6.2843,5.4706,5.4195,5.5254
582_735,6.7944,7.0980,6.5388,5.5874,5.7215,5.8695
583_933,8.0533,8.3918,8.0321,6.5955,7.4442,7.3222
584_716,6.7356,7.3705,6.7272,6.0119,6.2026,6.3147
585_514,7.2657,7.8752,6.7998,4.8675,5.1082,5.2420
586_1171,6.2684,6.3806,5.8199,5.4045,5.4898,5.7806
587_455,6.7588,6.8262,6.0053,5.2853,5.0084,5.0971
588_268,7.0973,7.5107,6.7075,5.3528,5.5469,5.5142
589_234,7.3814,7.5439,6.7973,5.4643,5.6543,5.7310
58_569,4.5430,4.0638,4.0909,4.3983,4.2124,4.2609
590_1289,7.1094,7.1518,6.9758,6.6832,6.6500,6.6083
591_109,6.4774,6.3409,6.1727,6.0797,6.0246,5.8944
592_934,8.2637,8.2074,8.3126,8.1576,8.4194,8.3707
593_990,8.4659,8.2741,8.3616,7.9508,7.9879,7.8876
594_492,4.7276,4.7874,4.7053,4.5670,4.9384,4.7811
595_871,4.5816,4.1886,4.3978,4.3992,4.2830,4.2473
596_373,4.0630,4.3035,4.2119,4.5178,4.3025,4.3838
597_699,6.9396,7.0416,6.9377,6.6852,6.7128,6.8793
598_510,10.0517,10.1873,10.0969,9.9267,10.1791,10.1902
599_1521,6.3724,6.3547,6.2736,6.6155,6.5087,6.5391
59_1091,4.4326,4.4362,4.2519,4.2934,4.3599,4.3078
5_444,5.6355,5.9933,5.8942,5.8735,5.9632,5.9454
600_145,6.6517,6.0547,6.1325,5.9989,5.9843,6.0831
601_1054,5.5231,5.4516,5.3418,5.4503,5.2689,5.2063
602_153,7.6098,7.5640,7.5455,7.7503,7.7188,7.7773
603_465,6.7615,6.7108,6.5804,7.1068,7.0329,7.0659
604_1347,4.8856,4.9911,5.0290,5.1253,5.2532,5.2032
605_834,4.3171,3.9438,3.8915,4.3003,3.8959,3.9370
606_87,5.0977,4.5839,4.6670,4.8513,4.6986,4.6879
607_1488,4.5242,4.4681,4.3790,4.5820,4.3413,4.3412
608_624,4.5341,4.3474,4.2704,4.4765,4.4075,4.5713
609_199,4.1962,3.5538,3.6125,4.0964,3.8107,4.0643
60_1231,4.2342,4.2088,4.1583,4.1271,4.2554,4.0750
610_863,4.0202,3.7667,3.8638,3.9627,3.8709,3.9144
611_1548,5.7536,5.8974,5.8171,6.1685,6.1113,6.1490
612_400,5.7987,5.9933,5.8752,6.2273,6.1371,6.2311
613_1103,5.3482,5.0924,4.9638,5.3230,5.0422,5.1452
614_85,3.8229,4.0354,3.9542,3.9862,4.1231,3.9442
615_165,8.7190,8.6943,8.8524,9.4319,9.4348,9.5701
616_104,7.1138,6.8580,6.9446,7.0396,7.0189,7.2242
617_633,5.3399,5.4887,5.3636,5.1057,5.1888,5.2237
618_32,7.8027,7.7622,7.8723,7.3508,7.5403,7.5612
619_829,6.6494,6.1795,6.1690,6.2723,6.2150,6.2455
61_452,6.3252,6.1588,6.0648,5.9034,5.8644,5.8193
620_543,4.4985,4.5071,4.6071,4.4663,4.6658,4.5635
621_505,6.8846,7.2584,7.1912,7.6851,7.5876,7.6298
622_219,7.7622,7.6365,7.6359,7.9470,7.9264,8.0064
623_949,7.4662,7.4028,7.4556,7.4171,7.3330,7.4280
624_1044,7.8992,7.7225,7.7023,7.6331,7.3665,7.3492
625_839,7.4715,7.4336,7.4108,7.4106,7.2887,7.2919
626_1657,7.0508,7.0158,6.9503,6.8378,6.9296,6.8870
627_75,8.4125,8.5569,8.4617,8.6090,8.5793,8.5384
628_204,8.0546,8.4947,8.4852,8.1843,8.5602,8.4755
629_448,6.1226,6.1801,6.1661,6.3727,6.2589,6.2178
62_181,7.6371,7.7616,7.5992,7.3301,7.4582,7.3677
630_597,6.5447,6.7282,6.6666,6.6638,6.6743,6.5957
631_721,7.2400,7.3780,7.2200,7.3322,7.2687,7.2589
632_3,9.0412,9.1104,8.9852,8.9993,8.9286,8.9566
633_2491,8.8557,9.0210,8.8456,8.7753,8.8622,8.8830
634_292,7.1639,7.0061,6.9112,6.4811,6.5094,6.5172
635_774,4.6963,4.8545,4.8243,4.7243,4.7759,4.8139
636_442,4.3659,4.4581,4.3348,4.5327,4.4867,4.7411
637_1159,3.9381,3.8119,3.6791,3.7680,3.6887,3.7868
638_388,4.2130,4.2077,4.2688,4.2897,4.1160,4.0254
639_501,4.2148,4.2023,4.0482,4.3126,4.0866,3.9843
63_443,6.9353,6.9220,6.8470,7.1389,6.9951,6.9135
640_1176,5.4995,5.7221,5.6421,5.5252,5.3978,5.3653
641_1388,5.0486,4.9319,4.9592,5.1069,5.0176,5.0566
642_889,6.6881,6.6158,6.6041,7.8075,7.6805,7.7867
643_440,7.6476,7.7567,7.5636,7.7771,7.7896,7.7697
644_630,7.7597,7.8217,7.6900,7.7321,7.8324,7.7491
645_578,6.3348,6.3591,6.2691,6.3939,6.4013,6.4398
646_128,7.0790,6.9608,6.8340,6.9966,6.8269,6.8876
648_1232,7.8793,8.0332,7.8763,7.9318,8.0955,8.0895
649_811,8.3515,8.3734,8.3083,8.5316,8.4293,8.5092
64_1288,6.1736,6.2302,6.0159,6.2212,6.2260,6.2545
650_320,7.7674,7.7071,7.7438,7.6727,7.6541,7.7342
651_813,6.5974,6.3972,6.4121,6.6523,6.3699,6.4076
652_1364,7.3979,7.3951,7.5204,7.7880,7.7837,7.7728
653_1078,6.8930,7.0048,6.9969,7.2471,7.4138,7.4500
654_1288,7.1175,7.1900,6.9753,6.6713,6.5850,6.6208
655_334,7.7136,7.8731,7.7571,7.8368,7.7013,7.6937
656_939,8.1614,8.2137,8.1945,8.1165,8.1621,8.1086
657_830,7.2307,7.2374,7.1699,7.1055,7.0367,7.0453
658_461,6.1780,5.9597,5.8708,5.6925,5.6665,5.5781
659_1864,6.6778,6.4085,6.4243,6.6609,6.6736,6.7827
65_349,7.6033,7.7904,7.8170,7.9216,7.8135,7.7401
660_1403,8.2181,8.1100,8.1417,8.5283,8.3541,8.4209
661_1347,4.4498,4.5659,4.5881,4.2922,4.4901,4.5823
662_276,5.1906,5.2844,5.1970,5.0905,5.2089,5.1401
663_284,7.8396,7.6466,7.6095,7.9618,7.9463,8.0768
664_42,8.7590,8.7008,8.7088,8.7693,8.7916,8.7070
665_383,7.5473,7.6491,7.6954,7.8174,7.8166,7.8925
666_132,6.1969,6.3462,6.1018,6.5799,6.5260,6.4949
667_632,6.4261,6.3422,6.3447,6.6344,6.5510,6.5205
668_269,8.3818,8.4966,8.3922,8.4053,8.2452,8.1951
669_985,6.6086,6.5252,6.5630,6.5634,6.4856,6.4994
66_1420,5.9335,5.8850,5.8586,5.8784,5.7652,5.6880
670_353,4.3487,4.5580,4.3542,4.3379,4.3120,4.3907
671_384,4.9504,5.1315,5.0855,5.0294,4.9774,4.9879
672_92,4.2762,4.1505,4.1935,4.4893,4.0938,4.1711
673_1067,5.0708,5.1453,5.0486,5.0688,5.0404,5.2972
674_2015,4.9193,4.7745,4.7513,4.6963,4.6946,4.5576
675_213,4.9349,4.9133,4.6188,4.9520,4.6772,4.8493
676_8,6.9693,6.8744,6.7278,6.6901,6.7015,6.6159
677_2550,5.7630,5.6953,5.7417,5.6199,5.7682,5.6572
678_260,6.0533,5.8612,6.0755,5.9211,6.0410,5.9405
679_1898,4.3879,4.3150,4.2589,4.4137,4.2487,4.3719
67_1104,7.1618,7.0323,7.0663,7.0224,6.9980,7.0238
680_1592,5.9444,5.7504,5.9540,5.9620,6.0569,5.9416
681_42,4.0337,4.2239,4.0516,4.0331,3.9826,4.1840
682_91,6.2417,5.3501,5.5285,5.6280,5.4905,5.6153
683_4007,5.1706,5.2779,5.2998,5.2866,5.2312,5.2202
684_69,3.5551,3.8373,3.7318,3.4745,3.9151,3.8955
685_1279,4.3885,4.3122,4.3682,4.5227,4.1791,4.0466
686_146,4.4781,4.6630,4.8185,4.7284,4.7797,4.7503
687_210,4.3886,4.1516,4.1079,4.4245,4.3953,4.3371
688_1077,5.0404,4.7480,4.8698,5.1525,4.8218,4.8387
689_404,4.2485,4.0008,3.9643,4.2529,4.2247,4.1404
68_518,9.4946,9.3524,9.3158,8.3702,8.3803,8.3957
690_456,5.1406,5.4997,5.3335,5.2088,5.1960,5.1389
691_1346,5.7615,6.0807,5.9980,5.6134,5.8711,5.7342
692_1416,7.2142,7.2277,7.1440,7.5473,7.4513,7.3667
693_590,7.5418,7.4786,7.4659,6.9143,6.9520,6.8603
694_148,8.1844,8.2085,8.1125,7.5319,7.6156,7.5394
695_872,7.4186,7.5145,7.5370,6.9043,7.0665,7.0128
696_690,7.6261,7.8112,7.7049,7.1986,7.3243,7.2758
697_528,7.2135,7.2860,7.1019,7.0631,7.1133,7.1519
698_985,5.1404,4.7780,4.8112,4.8949,4.7877,4.9200
699_721,4.9420,4.6579,4.6698,5.0310,4.9596,4.8880
69_1216,8.9067,8.8188,8.7207,7.7335,7.7684,7.7031
6_1021,6.0293,5.8001,5.7292,5.6059,5.6933,5.6542
700_626,5.2194,5.0219,5.0143,5.3502,5.0684,5.2020
701_2364,4.6048,4.5070,4.5079,4.7196,4.5903,4.6626
702_442,4.7177,4.2325,4.2668,4.4584,4.2188,4.3355
703_636,8.7892,9.0276,8.8097,8.5692,8.4082,8.4281
704_345,7.7639,8.1472,7.7961,7.9763,7.6796,7.5458
705_119,7.7358,8.2603,7.9260,7.9660,7.8541,7.7038
706_1539,7.6072,8.1631,7.8191,7.9440,7.7500,7.6659
707_466,8.7748,9.3102,8.8173,8.9862,8.8018,8.8274
708_2442,8.3728,8.7514,8.4521,8.2034,8.3560,8.2244
709_1164,7.7509,8.0486,7.7489,7.7346,7.7086,7.5840
70_707,9.0466,8.8963,8.7940,7.7839,7.5899,7.5856
710_923,7.6413,7.8634,7.5957,7.7835,7.6546,7.6568
711_392,7.9700,8.0516,7.8442,8.1740,7.9908,8.0950
712_390,5.0334,5.4824,5.4821,5.0219,5.5099,5.4494
713_1926,4.3826,4.4147,4.4193,4.4458,4.4027,4.4368
714_2552,4.3296,4.2330,4.2875,4.5641,4.3695,4.3745
715_1295,8.1823,7.7268,7.9696,8.3925,8.4736,8.5940
716_924,7.9297,7.1220,7.4641,8.3547,8.1063,8.2958
717_19,7.9092,7.3115,7.6148,8.5066,8.3495,8.4727
718_144,8.4988,8.1543,8.5313,8.7817,8.9618,9.0224
719_264,7.5026,7.7782,7.7287,7.6751,7.6113,7.5653
71_1313,8.6321,8.5793,8.3786,7.4125,7.2851,7.1668
720_632,7.0485,6.9615,6.9541,7.1789,6.8721,6.8393
721_384,9.2380,9.4501,9.3519,9.1609,9.2158,9.1955
722_878,7.8811,7.9640,7.7181,7.7199,7.7954,7.8533
723_1022,7.9929,8.0874,8.1118,7.8048,7.9285,7.8926
724_330,9.7167,9.7969,9.6408,9.4924,9.5564,9.5477
725_203,8.7853,8.8140,8.7545,8.9080,8.7816,8.7813
726_698,7.1870,7.0850,7.0986,6.6507,6.7087,6.6743
727_640,7.1309,6.9697,7.0833,6.6882,6.7019,6.7347
728_897,5.5673,5.5197,5.4375,5.5706,5.5295,5.5436
729_146,5.0892,5.1967,5.1616,5.1010,5.0773,5.1449
72_42,7.9954,8.2032,8.1802,7.9206,8.0357,7.9526
730_174,9.2981,9.2980,9.1818,9.1717,9.0208,9.0018
731_672,8.5868,8.5407,8.4877,8.6411,8.6519,8.7224
732_996,7.0318,7.2828,7.1987,7.1219,7.3408,7.5033
733_1100,8.3056,8.3950,8.1979,8.0547,8.0225,7.9015
734_491,6.0924,5.8648,5.8118,6.1720,6.0066,6.0109
735_388,6.0551,5.8376,5.7877,6.2800,6.0738,5.9895
736_1257,7.3205,7.3690,7.2532,7.3298,7.1631,7.1515
737_517,7.4537,7.5261,7.4552,7.4858,7.7526,7.6213
